timestamp,thumb,index,middle,ring,pinky,ch_1_raw,ch_1_ema_1,ch_1_ema_2,ch_1_ema_4,ch_1_ema_8,ch_1_ema_16,ch_1_ema_32,ch_1_ema_64,ch_1_ema_128,ch_2_raw,ch_2_ema_1,ch_2_ema_2,ch_2_ema_4,ch_2_ema_8,ch_2_ema_16,ch_2_ema_32,ch_2_ema_64,ch_2_ema_128,ch_3_raw,ch_3_ema_1,ch_3_ema_2,ch_3_ema_4,ch_3_ema_8,ch_3_ema_16,ch_3_ema_32,ch_3_ema_64,ch_3_ema_128,ch_4_raw,ch_4_ema_1,ch_4_ema_2,ch_4_ema_4,ch_4_ema_8,ch_4_ema_16,ch_4_ema_32,ch_4_ema_64,ch_4_ema_128,ch_5_raw,ch_5_ema_1,ch_5_ema_2,ch_5_ema_4,ch_5_ema_8,ch_5_ema_16,ch_5_ema_32,ch_5_ema_64,ch_5_ema_128,ch_6_raw,ch_6_ema_1,ch_6_ema_2,ch_6_ema_4,ch_6_ema_8,ch_6_ema_16,ch_6_ema_32,ch_6_ema_64,ch_6_ema_128,ch_7_raw,ch_7_ema_1,ch_7_ema_2,ch_7_ema_4,ch_7_ema_8,ch_7_ema_16,ch_7_ema_32,ch_7_ema_64,ch_7_ema_128,ch_8_raw,ch_8_ema_1,ch_8_ema_2,ch_8_ema_4,ch_8_ema_8,ch_8_ema_16,ch_8_ema_32,ch_8_ema_64,ch_8_ema_128
138,0.61759204,0.9405818,0.7018287,0.9425234,0.9531467,26.210995,26.210995,19.14452,14.618208,12.913538,12.996045,12.454453,9.724943,6.2821727,-8.165359,8.165359,6.20752,4.7113605,3.7673264,3.2529655,2.7069511,1.9346586,1.1933643,-33.86882,33.86882,27.833664,24.430227,23.410763,22.135412,18.25146,12.648735,7.6320605,-7.997853,7.997853,7.3275313,6.920473,6.884017,6.5207834,5.35554,3.7031474,2.231116,-10.114073,10.114073,8.372846,6.876201,5.943074,5.6055136,4.9886594,3.7009313,2.3254957,-15.737812,15.737812,20.162786,21.412155,20.033266,16.917395,13.218994,9.115249,5.5317116,14.38858,14.38858,13.285251,11.908433,11.154632,10.285787,8.561866,6.0417476,3.6904929,13.819686,13.819686,14.293505,13.825235,12.402158,10.386616,8.2823715,5.82769,3.5788183
146,0.62060666,0.9415542,0.7041489,0.94221973,0.9530107,-20.812937,20.812937,23.056004,21.205557,17.92308,15.861517,14.059065,10.722685,6.8960457,2.4296649,2.4296649,3.2466712,3.6800997,3.5478358,3.256207,2.7761323,2.0179625,1.258687,32.861443,32.861443,25.741478,22.739979,22.041115,21.44575,18.2877,12.99292,7.9576325,5.7237124,5.7237124,4.9880505,5.1675735,5.714842,5.917378,5.164684,3.7029352,2.2758045,7.260439,7.260439,5.9033914,5.523013,5.311899,5.28035,4.876343,3.7179031,2.3756318,-17.943949,17.943949,15.718612,16.522879,17.285288,15.990046,13.14107,9.318466,5.7438207,5.93041,5.93041,10.186716,11.796728,11.765599,10.927775,9.133659,6.4965334,3.9956264,18.08003,18.08003,15.344969,14.0488205,12.845228,11.009256,8.84105,6.2594934,3.8660207
155,0.6198968,0.9405597,0.6998898,0.94029355,0.9526413,33.81315,33.81315,25.583384,21.677128,18.729342,16.550941,14.578708,11.177733,7.241042,-10.195879,10.195879,8.161684,6.487173,5.1926208,4.2034764,3.3249044,2.3441064,1.4469755,-29.318546,29.318546,30.651009,28.818571,26.261639,23.9973,20.027458,14.214274,8.733672,-18.885628,18.885628,13.4772005,9.773737,7.912586,6.984139,5.7874155,4.1042933,2.5214262,-7.249812,7.249812,7.5150757,7.0762196,6.400168,5.91029,5.261606,3.9875832,2.554093,21.479067,21.479067,16.874788,15.413474,15.858801,15.353806,13.105482,9.5232935,5.9556665,-15.392607,15.392607,12.876849,12.00578,11.691683,11.011548,9.37299,6.7755704,4.2132144,-9.497239,9.497239,10.654072,11.683461,11.916966,10.911288,9.048093,6.5237255,4.074108
162,0.62351674,0.94136024,0.69804215,0.9422738,0.95263755,-30.081547,30.081547,28.582159,25.038895,21.252054,18.142778,15.518273,11.759389,7.5951586,-0.12071791,0.12071791,2.80104,3.940591,4.0655313,3.723152,3.1307113,2.2756944,1.4264133,14.320791,14.320791,19.764196,23.01946,23.608118,22.858887,19.6816,14.217551,8.820294,2.563361,2.563361,6.2013073,6.889587,6.72387,6.4640474,5.592018,4.05688,2.5220764,-0.2326191,0.2326191,2.6601045,4.3387794,5.0296016,5.2423286,4.956819,3.8720458,2.518101,5.632585,5.632585,9.379986,11.50112,13.586309,14.210133,12.652579,9.40358,5.9506574,-17.63146,17.63146,16.046589,14.256052,13.011634,11.790361,9.873503,7.109598,4.4212494,-1.3316525,1.3316525,4.4391255,7.542738,9.564675,9.784272,8.58043,6.36397,4.031589
170,0.6233119,0.94143885,0.69887286,0.9397095,0.9519363,9.687493,9.687493,11.933388,15.372206,16.797274,16.338757,14.87046,11.653508,7.6695957,1.1102647,1.1102647,2.5954204,3.5302577,3.9070234,3.750521,3.225594,2.379177,1.5057918,3.4858043,3.4858043,7.019624,12.381041,17.000315,19.374502,18.219934,13.798809,8.774656,-1.7923814,1.7923814,3.2450583,4.667196,5.5244694,5.879241,5.3920794,4.0488787,2.5657558,1.6632142,1.6632142,1.6592395,2.5024984,3.6104288,4.3961234,4.540296,3.7228107,2.4839172,-9.037253,9.037253,9.7549515,10.658232,12.317743,13.38205,12.401754,9.4725895,6.0923038,16.586039,16.586039,13.521431,12.502201,12.08678,11.448815,9.892696,7.280562,4.5891495,6.936681,6.936681,5.957919,6.397505,7.9810343,8.826088,8.207565,6.3045616,4.0728045
178,0.61560774,0.9421195,0.6946105,0.94160455,0.951426,-4.5195665,4.5195665,6.017438,9.15456,12.471132,14.036255,13.826532,11.311718,7.6189795,2.566704,2.566704,3.6157134,4.043068,4.190929,3.976892,3.4160857,2.5308895,1.6102661,-2.0788565,2.0788565,15.37771,19.557516,21.021992,21.500153,19.589226,14.7997265,9.444379,4.0143166,4.0143166,3.9466453,4.268579,4.941712,5.474563,5.2346992,4.0491734,2.611547,6.7597833,6.7597833,7.9519053,7.1267185,6.222612,5.741171,5.2517867,4.142866,2.7362823,14.399219,14.399219,12.137583,11.167209,11.782361,12.791883,12.189313,9.53684,6.2279873,-9.239073,9.239073,9.87779,10.589731,11.08846,11.035556,9.857606,7.4210935,4.7434044,-11.995675,11.995675,8.983281,7.4514794,7.745874,8.434208,8.052919,6.33516,4.1557407
186,0.6194868,0.93971723,0.70503914,0.94057316,0.951109,-24.67712,24.67712,23.515436,20.073542,18.002285,16.81855,15.335453,12.24389,8.206429,3.1800432,3.1800432,4.1249447,4.4589453,4.4888396,4.2192044,3.6180217,2.6905332,1.7201402,14.433344,14.433344,30.27322,33.271793,30.657364,27.28542,23.014477,16.889175,10.678644,0.28170174,0.28170174,1.2768983,2.351997,3.5580387,4.5992494,4.8031683,3.8998034,2.5802495,9.430255,9.430255,10.058998,9.457428,8.106611,6.9285655,5.9460864,4.56966,2.9967065,-3.4923375,3.4923375,4.6114593,6.426513,8.630599,10.806526,11.207696,9.19187,6.154708,2.1516702,2.1516702,5.775201,8.175652,9.708488,10.359834,9.660265,7.472886,4.8535843,1.6825485,1.6825485,2.387311,3.6444192,5.267707,6.8893147,7.2768846,6.0389667,4.072336
194,0.62070465,0.94267744,0.69984937,0.9407182,0.9532652,22.076012,22.076012,18.54458,17.368446,16.740597,16.258492,15.18201,12.34425,8.379615,-2.982465,2.982465,2.788845,3.167791,3.6444027,3.7955809,3.4611914,2.6652021,1.7369605,-46.56143,46.56143,41.266598,38.01333,34.229874,29.926199,24.889303,18.219374,11.543291,-4.37523,4.37523,3.2393441,2.7919092,3.26517,4.1798487,4.5500555,3.822373,2.5811028,-17.95319,17.95319,13.447471,10.9758415,9.174383,7.6749897,6.427752,4.8936305,3.207646,6.2700515,6.2700515,8.13998,8.544931,9.295761,10.761491,11.153616,9.29051,6.299352,-3.6394613,3.6394613,4.317067,5.7480154,7.653305,9.077263,9.065391,7.299701,4.8464713,-10.695563,10.695563,8.941144,7.259369,6.7654943,7.343907,7.4657397,6.2095594,4.219018
202,0.62858826,0.9411855,0.7048749,0.9433764,0.9543587,30.070574,30.070574,23.763212,20.068977,18.097109,16.969112,15.644166,12.74373,8.701727,-2.8122149,2.8122149,2.7434628,2.8687744,3.264183,3.546908,3.3679624,2.6652317,1.7654994,-30.848568,30.848568,28.040817,29.145351,29.809921,28.278154,24.573845,18.45245,11.864903,0.98479193,0.98479193,2.1107366,2.5808284,3.045177,3.8812351,4.3552837,3.767924,2.5921187,-5.21901,5.21901,6.499546,7.6870337,7.896638,7.302197,6.3795137,4.9624987,3.2946875,7.0506744,7.0506744,9.270241,9.855022,10.041005,10.920002,11.209001,9.43642,6.466608,-1.6948233,1.6948233,4.9612722,6.367069,7.613295,8.832146,8.961274,7.3593526,4.9538493,2.310298,2.310298,3.1240876,4.1751547,5.065328,6.26518,6.879509,5.983634,4.165582
209,0.6345327,0.9416762,0.695105,0.9432111,0.9535136,-12.362007,12.362007,16.481499,18.217422,18.05015,17.281425,15.989238,13.103435,9.010283,6.1678762,6.1678762,4.4946136,3.5840058,3.4058318,3.52344,3.3658555,2.7039711,1.8121539,11.1881485,11.1881485,20.458036,25.641903,28.206684,27.949038,24.895697,19.00503,12.352176,6.8541975,6.8541975,6.2139845,5.19357,4.461961,4.4867463,4.6200113,3.9397402,2.7154791,-0.41252553,0.41252553,3.70372,5.8553963,6.973731,6.997931,6.348082,5.037725,3.3856146,13.510108,13.510108,11.547199,10.58312,10.251217,10.796722,11.09727,9.483049,6.5808516,-13.987261,13.987261,10.561728,8.627535,8.247126,8.842077,8.931346,7.4358273,5.0653825,-10.200532,10.200532,7.937834,6.436856,5.945719,6.4469967,6.891601,6.0410047,4.249852
217,0.61733705,0.943124,0.6989529,0.94016933,0.95289576,22.5516,22.5516,22.96428,22.165401,20.674051,18.956354,17.039095,13.821809,9.501585,-6.1029134,6.1029134,4.9368925,4.1298,3.7034292,3.6334672,3.4346166,2.7774193,1.8763545,-22.398535,22.398535,29.538927,31.510635,31.633442,30.156055,26.486778,20.197832,13.166529,-15.539073,15.539073,13.423241,10.648603,7.9983287,6.4299574,5.626807,4.4976654,3.0358667,-5.379411,5.379411,7.8010807,8.367252,8.3722105,7.8577085,6.9023542,5.408406,3.6260812,-1.8889115,1.8889115,2.8945317,4.945903,6.895073,8.792517,9.997629,9.013846,6.431855,7.1408105,7.1408105,9.952892,10.30257,9.701603,9.601373,9.343957,7.7443266,5.29628,-5.580309,5.580309,4.932607,4.906245,5.0938544,5.8301435,6.5044227,5.891015,4.228307
225,0.62440693,0.9428843,0.6958191,0.94206506,0.9530732,-3.519885,3.519885,10.44421,15.377215,17.602304,17.76322,16.670546,13.836909,9.644752,4.5233283,4.5233283,5.2178497,5.0821137,4.531783,4.1334953,3.7287452,2.9702456,2.0023425,30.126526,30.126526,29.630404,30.159508,30.703026,29.948261,26.804213,20.74161,13.6587515,-0.30424196,0.30424196,3.8056993,6.235507,6.548305,6.02811,5.5248137,4.517858,3.092201,11.617558,11.617558,9.181059,8.274006,8.0890875,7.75027,6.940989,5.5145564,3.7337313,1.4284544,1.4284544,1.3115432,2.3925426,4.517792,7.0310144,8.91873,8.516684,6.258695,2.7465615,2.7465615,3.6694622,5.598698,7.048975,8.140434,8.5998125,7.457902,5.2262254,-0.29107845,0.29107845,3.2426426,4.583245,5.091003,5.741348,6.3981705,5.8785977,4.274476
233,0.6288048,0.9411212,0.7039569,0.9443617,0.95443684,5.7243853,5.7243853,14.867645,18.50775,19.613333,19.12328,17.592077,14.502016,10.116123,2.0961037,2.0961037,2.4504976,3.1792035,3.5753987,3.6858273,3.538776,2.9182909,2.0057445,-12.040683,12.040683,17.978657,22.865705,26.428572,27.843401,26.089502,20.749006,13.882581,7.139861,7.139861,7.8283153,7.957924,7.605608,6.7689605,5.985937,4.8188376,3.2894692,-1.6987234,1.6987234,3.1318152,4.715685,6.032505,6.691216,6.478978,5.3641005,3.7124493,-10.2235,10.2235,7.9163156,5.982031,5.747591,7.1228085,8.734686,8.443365,6.290225,5.9066744,5.9066744,5.163727,5.261885,6.213187,7.414828,8.156607,7.297565,5.2132053,21.112558,21.112558,17.322708,13.213358,10.0171585,8.302513,7.665426,6.55951,4.6686096
241,0.61668795,0.9417649,0.6984805,0.94361264,0.95075125,10.015598,10.015598,10.275195,12.770891,15.604231,16.975782,16.629932,14.192664,10.093832,4.123397,4.123397,3.4719603,3.2806835,3.4297905,3.565253,3.4882164,2.9288318,2.0389218,55.981083,55.981083,43.290596,34.91411,31.517418,30.118944,27.433443,21.747362,14.5962105,-7.577525,7.577525,7.5334544,7.6367784,7.5385637,6.9144163,6.154581,4.9763374,3.4164605,12.617586,12.617586,9.489328,7.5326767,7.020688,7.034674,6.669076,5.5252304,3.8439631,-3.2799506,3.2799506,3.9639776,4.4350853,4.9040685,6.350682,8.136807,8.153169,6.209206,4.8609653,4.8609653,3.8502045,3.8773437,4.8666644,6.3613977,7.501666,7.0097675,5.1306324,-7.8533545,7.8533545,8.057786,8.86742,8.502985,7.807052,7.47033,6.524142,4.7083697
249,0.6257253,0.94150066,0.7023252,0.94120264,0.95151395,14.102749,14.102749,14.266119,14.2590275,15.468896,16.614517,16.483702,14.266214,10.257607,-1.8392957,1.8392957,1.920577,2.2500594,2.7235713,3.1362627,3.2687516,2.8493779,2.0259025,-6.6695476,6.6695476,11.184031,17.318707,22.04746,25.134094,25.107004,20.893557,14.382925,-3.3650799,3.3650799,3.2992125,4.33155,5.4783206,5.8812838,5.6911716,4.8077135,3.3785431,-7.294214,7.294214,7.6402016,7.490314,7.208148,7.1398377,6.768708,5.6461163,3.9571302,-3.4039013,3.4039013,5.4757566,5.9455233,5.8744516,6.6368594,8.095369,8.135096,6.2609267,-12.351813,12.351813,8.732543,6.4123845,5.743479,6.4385924,7.3865075,6.97451,5.1690993,1.8105335,1.8105335,3.2118506,5.1147656,6.4090815,6.8094463,6.986261,6.3334403,4.667784
257,0.6165174,0.9413272,0.7022559,0.94004244,0.95636255,-12.295176,12.295176,11.856545,12.291929,13.703596,15.35079,15.822906,14.058532,10.275128,1.4230521,1.4230521,2.0417004,2.3292122,2.6479611,3.0200317,3.1961439,2.8385592,2.0460496,-42.488724,42.488724,34.606937,28.67175,26.698086,26.920341,26.021866,21.611092,14.9452095,8.024882,8.024882,6.6541815,5.7820063,5.82666,5.9609747,5.7488256,4.8891635,3.4634163,-5.9044523,5.9044523,4.8083525,5.0832853,5.6905828,6.2641478,6.336895,5.488789,3.928511,4.7447996,4.7447996,4.3596115,4.6733427,5.0654097,5.9999857,7.5820546,7.8670797,6.182244,3.4907901,3.4907901,3.8245177,4.2739797,4.660103,5.6696224,6.864895,6.7300515,5.1003804,-4.4683948,4.4683948,4.5114965,4.8984237,5.7845044,6.3763657,6.7371254,6.2449546,4.6741996
264,0.62717134,0.94176614,0.70485085,0.9435238,0.9565087,-19.72865,19.72865,17.762135,15.872247,15.234657,15.810253,16.002254,14.2555685,10.490995,-2.8533382,2.8533382,2.340341,2.2080126,2.4002414,2.7856083,3.047526,2.7827122,2.0418463,6.731051,6.731051,9.206675,13.958269,18.326332,22.158947,23.595161,20.626053,14.649779,-5.573677,5.573677,5.992704,5.9715652,5.95925,6.0148644,5.804835,4.970762,3.5488787,-3.7497623,3.7497623,4.8877306,5.331806,5.7174425,6.183962,6.2942176,5.5203505,3.9930947,-1.8403673,1.8403673,2.375908,3.1363132,3.990138,5.198234,6.972673,7.5362163,6.0662136,1.4624263,1.4624263,3.4879904,4.378744,4.768131,5.5615225,6.6816,6.6474886,5.1095505,2.5075893,2.5075893,2.771192,3.4125118,4.521768,5.5387397,6.25048,6.0239964,4.610351
272,0.6187194,0.9420058,0.69651014,0.94061905,0.95284754,-10.857156,10.857156,13.982004,15.20883,15.338986,15.814689,16.001524,14.36605,10.664197,-0.25215346,0.25215346,2.329146,2.9488323,2.9865923,3.0864048,3.1916392,2.8769789,2.1135054,6.258718,6.258718,12.136019,15.024288,17.87535,21.230234,22.97929,20.500294,14.772798,-5.9488106,5.9488106,6.751853,6.819021,6.5759215,6.3730817,6.0262465,5.1371384,3.677541,10.624003,10.624003,9.95931,8.689296,7.6345797,7.154457,6.796134,5.8259215,4.1952333,1.7237527,1.7237527,2.178753,2.645416,3.3923059,4.6074934,6.4537253,7.2353663,5.958882,-3.397217,3.397217,3.165285,3.4891872,4.038299,4.9691763,6.2335525,6.4180703,5.040243,-2.0798512,2.0798512,1.995168,2.3851905,3.4314501,4.6973166,5.7188926,5.7633405,4.5214014
280,0.6243218,0.9418537,0.69733274,0.9417845,0.95310533,23.660461,23.660461,18.665245,16.384457,15.577724,15.721098,15.897493,14.403169,10.794821,-1.328129,1.328129,2.4678793,3.0223908,3.131362,3.1774824,3.236111,2.9211607,2.1599867,-15.171295,15.171295,16.323986,16.727514,17.965927,20.584457,22.443266,20.377354,14.887397,-1.6145037,1.6145037,3.01119,4.3800697,5.2581987,5.7050657,5.7192807,5.0345283,3.6707923,-0.5728984,0.5728984,5.373822,7.5534306,7.7676606,7.452412,7.0274515,6.0119586,4.3419037,-0.054770395,0.054770395,0.9398775,1.6884408,2.5786362,3.902495,5.8678994,6.8873925,5.8218126,-11.883708,11.883708,8.935271,6.7235794,5.597935,5.575638,6.390465,6.4835615,5.1148205,4.0823884,4.0823884,3.855732,3.4770746,3.6926997,4.5635943,5.5278864,5.6621943,4.5082555
289,0.62550735,0.94151974,0.7020121,0.9442149,0.95527786,7.9574137,7.9574137,10.034769,11.949754,13.257585,14.416427,15.191625,14.131726,10.768487,4.2806244,4.2806244,3.1916752,2.8691244,2.895088,3.007185,3.1314974,2.8844247,2.164272,41.7408,41.7408,32.25196,25.538088,22.174776,22.156307,23.00398,20.777384,15.255833,1.0413513,1.0413513,1.984975,3.0260231,4.1559806,5.0108232,5.355122,4.8898373,3.6396716,13.186671,13.186671,12.036359,10.853909,9.689001,8.59045,7.679096,6.4088125,4.5946493,7.4271626,7.4271626,11.366108,10.393759,8.118358,6.859747,7.244995,7.5454426,6.191264,-11.791488,11.791488,14.125789,12.830833,10.107172,8.190823,7.704646,7.161033,5.502375,-6.9237995,6.9237995,7.7980156,6.9953003,5.9142714,5.653883,6.0032706,5.901706,4.6660366
297,0.62193525,0.94182754,0.700156,0.9423292,0.95311385,-15.989763,15.989763,12.511213,11.493126,12.146053,13.449001,14.563755,13.866279,10.735652,-9.199587,9.199587,6.5823274,4.8149295,3.8693104,3.4677467,3.3452213,3.005417,2.2468126,-45.96458,45.96458,36.39475,29.921139,25.315056,23.670116,23.641323,21.223711,15.648001,3.2278545,3.2278545,2.7457013,2.7836156,3.5217152,4.4552608,5.0169387,4.7429624,3.6033692,-22.178322,22.178322,18.515265,15.362468,12.650475,10.414812,8.733558,7.023957,4.9614544,6.7470303,6.7470303,9.878674,10.887739,9.613143,8.0579195,7.8572974,7.8484597,6.3882113,16.52684,16.52684,15.135328,13.981571,11.768549,9.511469,8.4534445,7.577584,5.764316,-8.724114,8.724114,7.8435144,7.2618256,6.419455,5.9705105,6.123831,5.9683523,4.737476
305,0.62595505,0.9406011,0.70118904,0.94136256,0.95259017,5.214395,5.214395,7.6308994,9.208945,10.656535,12.375511,13.876229,13.55754,10.676069,3.96547,3.96547,3.3989027,3.34536,3.2404878,3.1774867,3.1984787,2.9485338,2.2408047,21.503494,21.503494,18.833355,19.863148,20.445581,21.170113,22.282057,20.660278,15.531112,-4.8522367,4.8522367,4.9753532,4.493283,4.3251567,4.710019,5.0890875,4.797517,3.6663265,2.362636,2.362636,4.964415,7.914182,9.213843,9.008623,8.191489,6.849826,4.9369283,-3.5909717,3.5909717,5.1967545,7.19753,7.9395747,7.492454,7.5882483,7.712232,6.3644557,-0.746157,0.746157,2.9198554,6.1318007,7.861169,7.838915,7.694826,7.240809,5.6494083,9.90443,9.90443,8.373583,7.5470877,6.78368,6.2335563,6.2346644,6.0321355,4.8070307
313,0.6321633,0.9412295,0.7075972,0.94264656,0.95266813,19.926847,19.926847,21.486816,19.228683,16.594803,15.414682,15.337097,14.336164,11.161679,-4.305289,4.305289,3.3673573,3.0555148,3.0099776,3.0361524,3.114077,2.9183855,2.246818,-32.07376,32.07376,25.426151,22.087372,21.013302,21.166697,22.106766,20.657156,15.684537,-4.0015235,4.0015235,3.54798,3.5718703,3.7603874,4.290713,4.8173375,4.6738987,3.6380556,-1.3946756,1.3946756,2.4349883,4.436867,6.625426,7.623169,7.557507,6.6056705,4.8721533,-12.338658,12.338658,9.96394,8.780184,8.447681,7.827051,7.7415123,7.7803597,6.439662,7.1301622,7.1301622,6.1284404,6.194129,7.157113,7.432555,7.4916697,7.162453,5.658295,3.1968274,3.1968274,3.9211204,4.923947,5.482617,5.6307106,5.9157987,5.880348,4.76773
321,0.62542135,0.9412033,0.70308673,0.94244874,0.95346546,-36.22576,36.22576,33.555,28.991066,23.546722,19.540775,17.527653,15.5238495,11.8618765,-1.2114671,1.2114671,1.2419555,1.6495451,2.1368568,2.5344143,2.8368866,2.786905,2.2006037,37.542595,37.542595,31.67073,27.091076,24.023489,22.679161,22.76163,21.072933,16.046207,5.0393624,5.0393624,3.8654976,3.422257,3.4815407,3.985566,4.5851464,4.5607476,3.6119242,6.5478973,6.5478973,5.122084,4.741597,5.841268,6.9324822,7.190628,6.4721527,4.8571672,-7.624749,7.624749,10.394484,10.751317,10.074658,8.95466,8.370801,8.107753,6.6485133,6.262023,6.262023,7.7669125,7.878893,7.9855113,7.883247,7.736491,7.3118443,5.781254,0.5409893,0.5409893,1.2437378,2.4722068,3.784841,4.6564093,5.3678713,5.6007347,4.660157
329,0.62350315,0.940014,0.71024734,0.94211507,0.9573297,6.4717345,6.4717345,9.673744,14.786873,16.950972,16.736637,16.277536,15.001234,11.709274,-9.20268,9.20268,7.453985,5.550248,4.2561607,3.6074457,3.363717,3.0596752,2.356683,-54.311737,54.311737,49.912148,42.47767,34.52395,28.804266,25.98734,22.834106,17.09414,-4.251013,4.251013,3.2765934,2.9465497,3.060964,3.6091807,4.307202,4.4169607,3.5676007,-2.4413474,2.4413474,4.2355614,4.8855,5.6619205,6.6368947,7.0157657,6.428732,4.8856173,6.3077602,6.3077602,5.8882685,6.9639835,7.9070563,7.960426,7.9045057,7.881454,6.5780272,3.2500682,3.2500682,3.0522537,4.1607847,5.570519,6.5303717,7.029903,6.9718356,5.6553173,-4.218976,4.218976,3.1275773,2.7684574,3.364605,4.2041397,5.0379114,5.414909,4.594326
337,0.6261099,0.94121933,0.70013684,0.94268346,0.95578414,-16.000732,16.000732,13.759685,13.902649,15.379309,15.855202,15.850956,14.855388,11.735669,6.673322,6.673322,6.0340242,5.4848943,4.646392,3.9472413,3.566715,3.181197,2.4396265,54.951157,54.951157,47.986996,43.54409,37.612858,31.602968,27.750956,23.920675,17.819016,6.0803003,6.0803003,5.491233,4.652402,4.0379205,4.0267696,4.444504,4.4804983,3.6258466,5.489553,5.489553,7.078614,7.138759,6.9381313,7.190193,7.2791877,6.6037784,5.022915,-2.2461104,2.2461104,4.304254,5.7302814,6.956658,7.467349,7.663037,7.761895,6.558315,-12.112539,12.112539,9.9226,7.9720073,7.234722,7.2138357,7.3241663,7.124527,5.772717,2.3382874,2.3382874,2.4066443,2.4722595,2.9441025,3.7819054,4.7156453,5.225895,4.523585
345,0.6229593,0.9412096,0.7004424,0.94199574,0.9562126,11.105916,11.105916,10.138798,10.749802,12.709515,14.213951,14.969912,14.458842,11.629613,-2.027675,2.027675,2.4860015,3.286505,3.6220856,3.5283024,3.3891935,3.1130714,2.427857,-41.262596,41.262596,35.86696,35.44972,34.277,30.872654,27.765327,24.147081,18.11839,4.116451,4.116451,5.8318877,5.9970913,5.2843657,4.776603,4.8063016,4.668154,3.748275,-8.497307,8.497307,6.974482,6.533822,6.492286,6.841939,7.072604,6.5353003,5.036043,9.456388,9.456388,6.9512987,6.027749,6.4410486,7.0050426,7.378689,7.6052055,6.5147367,-5.228128,5.228128,4.891577,5.289113,5.774536,6.373224,6.857941,6.894455,5.697018,-4.2263503,4.2263503,4.3116937,3.9054136,3.6743064,4.014644,4.7317996,5.203918,4.5341887
353,0.62641156,0.94019103,0.7019638,0.9410304,0.9525612,4.4102964,4.4102964,7.2930565,9.11848,11.177903,13.092192,14.304234,14.151435,11.561779,-5.7603555,5.7603555,4.922254,4.357542,4.097946,3.8010464,3.5463867,3.2098255,2.4978123,-4.2236767,4.2236767,15.012785,23.320097,28.061008,28.368662,26.861645,23.915958,18.19045,-5.182631,5.182631,5.533806,5.777195,5.461201,4.996865,4.922023,4.736774,3.811572,4.076746,4.076746,5.6171603,6.277213,6.4856772,6.798747,7.0326376,6.549849,5.0902176,5.467916,5.467916,5.1915636,5.1929893,5.7134666,6.4585567,7.041071,7.416497,6.452226,5.17922,5.17922,4.247616,4.247166,4.8396263,5.688559,6.430139,6.669792,5.619294,3.3639956,3.3639956,3.6562636,3.7608318,3.697134,3.9578938,4.6189303,5.117525,4.511027
361,0.6254267,0.9415847,0.70460176,0.9432618,0.95578575,9.3775015,9.3775015,13.95191,14.474748,14.204644,14.5145855,14.956443,14.507147,11.824679,2.688623,2.688623,3.0774994,3.4413848,3.6506064,3.6204193,3.481612,3.1971264,2.513347,20.697884,20.697884,15.700912,16.927364,21.756891,24.63079,25.018782,23.135141,17.967766,-2.633407,2.633407,4.3251696,5.2442265,5.409212,5.113199,5.0038834,4.7931156,3.8693879,10.835498,10.835498,8.993516,7.831376,7.2224402,7.103106,7.156257,6.6401396,5.180292,-0.4414464,0.4414464,2.448121,3.7491963,4.7809362,5.816876,6.644245,7.192335,6.3688684,4.259198,4.259198,3.3478203,3.2719684,3.902473,4.9468927,5.941805,6.401595,5.5149364,-1.2265874,1.2265874,1.6342244,2.2876024,2.8281949,3.4173481,4.255469,4.900243,4.4194293
369,0.6277647,0.94207436,0.70026577,0.941897,0.95530397,-32.353477,32.353477,30.489641,26.112381,21.515162,18.549517,17.047588,15.612748,12.468714,3.9888496,3.9888496,4.7767677,4.752076,4.475817,4.1173697,3.7690384,3.364427,2.6198182,-22.048237,22.048237,20.077724,18.838247,20.887905,23.46784,24.34547,22.899485,18.006405,8.003789,8.003789,7.1243067,6.5019407,6.0680943,5.5334306,5.235885,4.9244814,3.964259,-12.40356,12.40356,10.326539,8.923597,7.9485373,7.4836664,7.337963,6.761465,5.285896,3.3432872,3.3432872,3.3640413,3.6192493,4.3064785,5.3252482,6.287053,6.9752483,6.2840366,-12.26002,12.26002,9.320289,6.9188757,5.687952,5.6557484,6.1849866,6.4949436,5.5885625,-12.310869,12.310869,10.635656,8.17446,6.1941657,5.1584597,5.0770326,5.283652,4.6286464
377,0.62599385,0.9429068,0.70134526,0.94070417,0.9537986,-11.97167,11.97167,12.560095,15.475668,16.60224,16.40656,16.074581,15.194971,12.352512,-3.5491521,3.5491521,3.3634849,3.6343708,3.8592296,3.8410885,3.6606793,3.332398,2.6262896,-7.8655953,7.8655953,8.660918,11.209244,15.306504,19.750343,22.264566,21.91319,17.655825,-1.6579401,1.6579401,2.6407704,3.8072736,4.6178327,4.8505764,4.911528,4.7769423,3.919088,-4.592648,4.592648,5.4028673,6.3387604,6.7574034,6.9243107,7.0596347,6.6532855,5.276457,-9.313659,9.313659,7.9344606,6.4880915,5.7260785,5.8730364,6.4588137,7.020563,6.3279247,5.308428,5.308428,5.195244,5.284528,5.103281,5.317734,5.9387555,6.3480396,5.5415516,14.92493,14.92493,12.356256,10.235306,8.016177,6.3440037,5.6985555,5.5870724,4.801739
